place_id,review_id_hash,rating,published_at_date,english_review,sentiment,label
ChIJGyjwd3T0aS4RKS0LqQjoQOw,7080c6336b87a6e71adf9f552ee4578b,2,2023-12-10,"Bad service, not polite, the cashier doesnt talk This order didnt arrive properly, basically dont buy it at the KFC there",0,1
ChIJt6_4QMlFei4RZgZuyYvqDM4,304ff2729301bf398833f23758b3a598,1,2024-04-11,Waiting for long service from 4 pm to 7 pm has not been served,0,1
ChIJO5Vu07HzaS4RNbzxOE0BQNk,de65e6c1c97f9840b2e2e7276c3f9901,3,2023-05-10,The menu for breaking the fast is not very filling. Theres very little rice.,0,1
ChIJMTEorqFbei4RJNgHo8A9xaI,edac57b61a40dc0df52e4c2c5f8a9246,1,2024-03-12,"The male employees are rude!!! Not prioritizing consumer comfort!! So consumers are told to find their own change!! And the way of serving there is no smile or enthusiasm for work!! Please find me managerial staff pay more attention if there is no money back, look for it!! If you dont want to search, just close!!",0,1
ChIJezCDb7gHQi4RHje5W_Tw3bE,4633735c8e9387a681077e38337447fd,3,2024-03-10,The price is too expensive for the ordinary taste,0,1
ChIJhdZJyHoYei4R0p3NnqGogns,96c6ce191358cd7d2ba44c3dd120eb9c,2,2024-03-14,"Just made hot tea, it took 20 minutes until the food was finished, the drinks didnt arrive, finally, because it was taking too long, I decided to buy Ginastel.",0,1
ChIJ75vcnx_8aS4RwBhIW7K6Vc8,e1e5cab57e732fc926cd7fe6661ca95a,1,2024-03-10,The service is below standard,0,1
ChIJX8NsfMHd1i0RFl9yLyUNNdg,1efe6e6b1eb97d2ad3cf7df40c69f5e9,3,2022-05-14,"varied menu, affordable prices, but a bit uncomfortable to visit when its raining.",0,1
ChIJe2WWcgj91y0R_Koo6liM9EI,49d165e31b0b00542c1ba921c198db6b,1,2023-11-14,the service is great...,0,1
ChIJb63t_hsfQi4R8R_QVOuTKGY,26cd5944a9d3ac4b193a590b610da21c,3,2023-12-14,"Its overpriced, the frozen mentai spaghetti is remembered again, it doesnt feel like its worth the price",0,1
ChIJ5dkFTo8Wei4Rh3FUNDNY-ho,82c2b8a5f9123e9111607e982506cce5,3,2023-05-15,So so daaah....,0,1
ChIJ92DeyTkp1i0RBXwn0d8DV8s,1407dcff8fbf6465d14b217ff7f449ff,1,2023-05-14,"Orders were canceled twice, Brooklyn Height was never ready. The service was not satisfactory, the complaint just said dont blame me",0,1
ChIJoaXoYNOTeS4RtxL2XX5L8-I,deec995f141f644464ffbc87aca1601c,3,2020-05-12,3 stars,0,0
ChIJe4-Wyorrei4R4HhdAUbxbic,04d2757d572dc01e8c8d2cb9ec478031,3,2023-05-14,"Seblak OK, steak NOK (hard flour, lack of flavor), iced chocolate NOK, milk tea NOK (too watery and not sweet), iced cappuccino OK, hot lime OK. Long service. Improved again, okay?",0,1
ChIJVW739stZei4Rtduy8K3ZmNc,a1171f6fd8119d01226c73eda8c09916,1,2023-07-12,"2 menu items require 1 hour to cook, the employee seems to be taking it for granted",0,1
ChIJYbq38zgWby4R5JnMFErq0-8,b90e5e31881b7f66abad9de8564bb3a3,1,2024-04-27,"The prices on the menu and on the receipt are different, theres no confirmation if the price has changed or what... its a shame, even though it tastes good... I cant imagine that there are people who are so picky about buying food when they see the price when they pay and then the price is different, even up to 2x the price. . When they were reprimanded, they said that the new menu had not been printed, there should be confirmation that it had not been printed yet... Obviously, the price on the menu is already the package price, even if the price changes, the price should be crossed out or notified if someone orders.",0,1
ChIJhVLxKME7aS4R92qtVSLdHsI,2098da2cc51c5f38ea7e8ee94eac4e5e,1,2022-05-11,The service took a long time and the leader was not clear,0,1
ChIJ78rgCCb1aS4RSLUgwjQ3c-o,bc73fe097e630be213e921d09949be38,1,2023-11-10,Untidy,0,1
ChIJS5gjqR0fcS4RUs2qILrXpkM,2edf5343fdf2243cafde31a84d8b64e2,3,2023-07-14,"The taste is not special, it tends to be ordinary, the price is relatively expensive in my opinion",0,1
ChIJs74MeEWNaS4RcbuPBMW1DSw,09c99881b0bd500f011914be13da2023,3,2021-05-10,"Be careful parking if you bring a 4 wheeled vehicle, because the road sidewalk is high",0,1
ChIJqUop6IrxaS4R4Nbtp2DdZFo,5fa4d1066b370b12e30e625e25dfe257,3,2024-04-22,"The blue chicken cordon is not delicious, there is no taste. So I just ate the potatoes.",0,1
ChIJZx3MyzKfeC4RAHuFqitagdI,d62b37fb03563d8ac383405d3b6e7848,1,2024-05-11,"Very slow service, very slow cashier, the cashier counted 100 minus 49 thousand and got 31 thousand back, ordered basoaci took a really long time when it was delivered, he said it was still being cooked, then the other employee said it turned out it was out of stock, so was it really cooked or not? and theres no confirmation even once, theres minimal confirmation like this, theres no one even though there are a lot of employees, theres a lack of communication, theyre not very clever, I dont understand anymore, Ive also been a waitress in a busy coffee shop but its not bad like this. Hopefully the service will be improved again, the drink only takes 1 hour and then it has to be served before it is made, if you put the notes in the right order, dont be careless, it will make people confused",0,1
ChIJxYVyi1nyaS4RlqvrjtIk130,0edb67065d7553aeaa53d1065999e18b,1,2024-02-13,Every bad,0,1
ChIJy9PH0Jz7ei4RpmTb0SWmG0s,0a390446fb5bbeeb114d0499f8716db8,1,2024-04-14,"I just went there once with the intention of breaking fast to be happy, but at 19.00 the drinks came out and not at the same time, the food came out at 19.15, and even then we had to cross-check back and forth to the kitchen even though we had ordered from 12.00. Do you have to wait this long? THE POINT IS NO LONGER GOING TO COME HERE!!!",0,1
ChIJDfr9Ofrzei4R1sm2-OTZP-Q,d8841f32e8ea931834e5b4a908eadb1d,1,2024-03-12,Long service,0,0
ChIJOx0wMAMWei4RoNVZ0Tcba4k,89c8ab1aa805c00f1abc5f2a95bd0966,3,2022-05-14,sometimes the calculator errors,0,1
ChIJcWPbYTBYei4R5__kiNVcX6Y,8a6ac5b6164328be37556f9229160f53,1,2024-04-28,"Good place, really bad service, the food didnt arrive, the order was wrong, the parking wasnt right, I had to wait a long time and the food didnt arrive, the service was bad.",0,1
ChIJCyIZ6avLei4R8262rUV0o38,03880b6d8e43988571ed544c92edca70,1,2024-04-16,"Been booking since noon Ordered at 18.30, arrived at 18.20, waited for the food to be ready at 20.10. Even then, the contents of the bancakan are only shellfish. Thats enough",0,1
ChIJCX3jxGjzaS4RKoofLwp3cVo,306593c0f97e0a7a917cb3f615962d52,3,2023-05-13,Enak,0,1
ChIJrxst-2LxaS4RV5ifQ3MrkjY,6f3dfdb24c218762695b9c343f4c840c,2,2021-05-13,"The place to hang out is not comfortable, the stairs leading to the top floor are a bit risky",0,1
ChIJ92LdTo5Xei4Ri02rCNk6sHE,f8723bf91738823ea138fc101fc39d55,3,2020-05-14,The shop is closed,0,0
ChIJAacngFd91y0RZEAwDUduPYQ,0aca4a4bfa801ecb9193dbe62a123b8c,3,2024-05-07,Just the same!,0,0
ChIJyyUP0vJaei4RxZ4gRZNhOcI,708fc2f583ae7ba1184717dbd9efd6e9,1,2024-05-05,"When you ask if there is chilli in the food and tell them you are very allergic to this, and the food you get taste as it has chilli in, so you ask again, if they are sure. They answer they are100% sure. We were not so more tasted it - it had chilli in. A waiter finally tasted it, and she immediately offer us something else. Totally uacceptable to have that risk. Shame on you.",0,1
ChIJJ-Vtpj2LQS4RjlGU0DKc93Q,0d367e5c4a1cfd2b55cec0ca37b611be,3,2020-05-10,"Its not bad, but still needs to be improved regarding the services and facilities provided.",0,1
ChIJ21C9ZKkjQi4ROWuJPUrisyU,4346060512eac5b88f4a202be8e89f4c,1,2023-05-14,"Very inland, instead of getting lost on the maps",0,1
ChIJbz0aWotZei4RAkkzIfKPB9g,337226544b7617d06c43d43d7ea11e84,1,2023-07-12,"Ordered food from 20.10, at 20.55 the food was said to have not been made.",0,1
ChIJy1SPFJbvei4Rf3XBQ2u4xoo,9149bd7ad16a0ea0a8a5d56240f2ef38,1,2024-01-12,slow service,0,1
ChIJJYW21ouBdy4RsVKihUbJXP0,88576780123752d574be8c3abfebc873,1,2024-03-12,REALLY BAD SERVICE EVEN THOUGH THERE WAS NO QUEUE WHATSOEVER ESTEH STILL WAITED 1/2 hour for the food to run out and then the ice arrived,0,1
ChIJLx_L31egei4RJNQltI59uS0,f642385ea2b8db0e4906aa8f46ff10ac,3,2023-06-14,Wheelchair accessibility: Please provide access for customers who are physically challenged Recommended dishes,0,1
ChIJayR4zQ30aS4Rg48IHsPOrd0,e74557bdacf96d079e5d378e29946ed4,3,2023-05-13,Quite comfortable for hanging out... improve the menus.,0,1
ChIJN-nwgCXtaS4RJGRJzYsHr6k,4be881106020b9dc50e5a0ff5afea102,1,2024-04-10,"Ordered hot lemon tea, iced milo and fish roll but had to wait more than an hour. When I arrived, it turned out the order paper was missing. If I dont show up until dawn, Ill probably just sit there. Even though it was finally refunded, it still took time. No more coming here!!",0,1
ChIJA_bc4or81y0R_7XD0FE8O_Y,c6ad385e3029bdf5b5ef5e72467725bb,1,2023-06-14,Dont know,0,0
ChIJ-zRaV6fw1y0RfXX2ha3Vk-g,b973899f5b751cb3e50b548db9d9a95f,1,2023-05-12,"The food is ok, but when you arrive at the EDC you cant use a debit card... They say cash if you dont use QR then the signal is slow... Its not really good if there is an EDC at Gwalk and the service is better at Gwalk Where Now people prioritize non-cash, then for example, if people dont have banking, what do they do? Please pay more attention to the owner",0,1
ChIJq_j7vfFBei4R-9g9YWEfSP0,43cac9416a5b22eac926dc29e78ff46e,1,2023-05-11,This is the first time Ive bought coffee that tastes like plain esteh....Americano ice tastes like plain tea.,0,1
ChIJHS5MgZv1aS4RY3NqWK9tY7c,841f5ac9570b6c0ed4f5c2a89a7955ca,3,2024-03-10,Extraordinary,0,0
ChIJefp69pZZei4RddtSIgBCx_g,5827382976b1d63d7a8bec33aca96770,1,2024-04-14,"The officers are slow, not friendly, they prioritize cars, not motorbikes",0,1
ChIJoRDnFpwldy4RxrgDVNVsXZI,1a3631ff205397097db6abfab980204a,1,2024-04-14,Ordered from 5 to 8 before it came out.,0,0
ChIJs2ZRprsPaS4R1m0dnbyTneM,8195eba9c255f4e06c5f415aca03b75e,3,2024-02-15,"What we like most is that there are no parking attendants, then there are several things that could be improved 1. The AC temperature is 26degC, even though there are 3 ACs but they are set to that number, this is not cold enough, especially if there are lots of people 2. Cleanliness, on 2/14/24 at 13.06 there was a cockroach walking around casually on the customer floor, then there was what looked like an employee walking from outside to the kitchen but didnt throw the cockroach away even though it was already behind the cockroach (maybe the person didnt see it) but still improve cleanliness 3. Increase the capacity of the menu, people have come a long way and want to buy but cant because the menu doesnt exist even though there are many menu choices but only a few are available.",0,1
ChIJRWf5SZrBei4RuuhyDklQDwA,2568819388665129108c5455652e779f,3,2024-05-07,Just the same. It doesnt feel like it used to. And expensive too,0,1
ChIJc79ogLjzaS4RhCi1fN9ys54,c90ea4aa14a7120338b67a77ac8a8cde,2,2024-04-13,"The place is nice and cool, but the cleanliness is terrible, even though there are employees who are not doing anything, so clean it...",0,1
ChIJjWlF4oIWby4R9likEaYCxGA,51222dc85ed4169627c89792b3f0dff1,1,2024-02-11,"I ordered via WA and wanted to pick it up at 6, but when I got there, the order was transferred to someone else... and I was told to leave for 1 hour... if thats the case, why is there an ordering service via WA?",0,1
ChIJTwc00PCBeC4Rnyk2xSYxUzo,9562312e8b2231c527713bec4903b3f4,1,2024-04-21,"The flesh is still red and very tough, it also smells fishy so you dont have an appetite",0,1
ChIJ3_mSXKf71y0RZfA6J_-HG0A,8b83bc18c921cdb237049982766c756a,1,2023-07-14,Incorrect input should not be the buyers responsibility. It should be the shop. If its wrong then its the buyers loss,0,1
ChIJZezqa3afeC4R9j2MnvR0ZUM,df1f84a2d74d7ba0f9777abd61ace30d,1,2024-01-12,Lamaaaaaaaaaaaaaaa,0,1
ChIJcQ5KvDGHcC4RaH8kgE15Jbg,4ebb278bb5888a1306c48d449c683c4d,1,2023-05-14,The restaurant is not professional. You can forget to order food until it doesnt come out for 1 hour even though we keep asking.,0,1
ChIJCbCDk7X3aS4R0jxAArd3W-I,7efbdf97a4dd46d40830b9bcc6022d32,3,2023-05-10,"The food court and food outlets are not too full with tenants There are only a few that are famous, one of which is Mrs. Naniks fried banana",0,1
ChIJveJW1IBXei4RMJwB1h7g0-c,26b6090c21cc095fad417f28bb677aff,3,2021-05-12,"Attractive and clean place, its just a shame the food cant be eaten because its not fresh (take away batagor and dumplings)",0,1
ChIJX4AlQ_X7aS4RR_zUIJ1Y3i4,e28d6d4a72ebcf34c7115155058c5f55,3,2024-03-14,"Please pay attention again if you want to recruit employees. Yesterday my husband bought here the service of a female cashier who was not wearing a headscarf was very impolite and had a very bad attitude, actually I wanted to include a photo of the cashier but I was afraid the person concerned would be embarrassed, hopefully the service can be better.",0,1
ChIJ67hiBEuSeS4Rx5nrc7KphZw,7140794ad7159db3e74655b99d11bad9,3,2023-05-12,"Ordinary caffe style food Service, a little slow and there are restrictions, there can be no more than 5 menus. The atmosphere is busy in the car park on the side of the main road, its not comfortable to park with a good car, because you cant park more than 1 car inside.",0,1
ChIJ3XDqzBhAeC4RWhNbYxow6GI,63c039a0dd0d1ae8a246bb9e9edad886,1,2024-03-12,The waiter took a bit of time,0,1
ChIJx7tZOxhYei4Rv1hocaLEWhA,182241f2115ee936014581901cfcf6e4,3,2024-03-12,"Not bad, not suitable for grandparents, a bit difficult   Parking on the side of the road.",0,1
ChIJ5Qzy9J72aS4RvTUTH2xIWI4,d786a0fc5f18db8a041f9d535aafecac,1,2023-05-10,"Its bad, it doesnt have a typical Padang taste. Egg tea. Soto. Fried rice",0,1
ChIJN1Pzxo31aS4R54gjEt4JP8U,ac1204c93a4d2808f870c53df6a1ba17,3,2024-05-04,"For those of us who are trying it for the first time, the price and taste are not worth it. I thought that with that price and the Legend labeling, the vibe would stick to the place and the WAW taste turned out to be... Beyond expectations. The ice cream melts quickly, maybe because there are no food additives, its pure and natural. In terms of ingredients, its probably almost there with Tung Tung Ice. The only difference is that Tung Tung ice is from coconut milk, while Ragusa is from pure cows milk. For the old Vibe, it really works As for service, its even more friendly.",0,1
ChIJYbhHTSb1aS4RJPVOtgpp0uY,7addc1cc6e1d948ae4100811db25176a,3,2024-04-10,"Going for lunch..ribs soup..+fresh tea, Mrs. Nyus.. Sambalny joss April 2, 2024 Bukber with team",0,0
ChIJZYK8k1BP0S0RcH8g-IHhGDw,5e399c5a4d5f328cc62edb60b55319a9,2,2023-05-14,Ordered a rice and soup dish. The broth did not taste good. Maybe I ordered the wrong dish.. ? The chicken I had in my soup were also very tiny for my hungry stomach. It felt like I had leftovers,0,1
ChIJdYP9LN4fai4RMnyYT90mX44,f0266ae60f783ad324ea79d12ea22053,3,2020-05-10,For those with thin pockets,0,0
ChIJDb1sjEpZei4Rh8UkdUTHevI,5a432f600f6b22a4deeaaaae8a631db7,2,2024-03-12,"Standard coffee, standard prices, standard place, service ANJLOK TIBO NJLUNGKEP. The barista is not friendly and very rude as if he wasnt taught hospitality, his attitude is like he doesnt intend to work and wants to sleep at home. just makes you not in the mood. Just been here once and would never recommend this place to my colleagues at all. Im the barista.",0,1
ChIJFywCqVXsaS4RaHSJndIIAbw,3f7f67b523f31dbb9a4903319a4e1b6c,3,2024-02-13,Delicious and spicy....,0,0
ChIJIf7__zP5aS4RYMDKMxWjO1s,9dd4df4d5e61bd12cf5af4ab38829b69,1,2023-05-13,"Are the staff and cashiers accustomed to giving priority to white people with Chinese ethnicity who order without queuing rather than serving brown-skinned people wearing hijabs who have queued properly? Honestly, Im offended, this is the first time Ive ordered from a place to eat and received poor service like this. Please improve the service again, because for whatever reason, the cashier staff saw those already queuing, but immediately served people who were barging in without queuing. Please encourage staff/cashiers to not be like this, so that customers are more aware of queuing. Thank You.",0,1
ChIJ4yLBqbjgaC4Rjhp2jRgEO-o,7921cc6e1b29f3fc56f0959e1b3023f8,1,2024-04-14,"BBQ Shashlik, 90ribu. got 2 skewers of sausage with a little meat, instant bbq taste",0,1
ChIJWRmJR0aNaS4RZLkN9AqdxKo,9410afb66b7818dab3fec6924d2e75e3,1,2023-12-10,"Eheheh, just follow along on TikTok. Just annoyed with his face",0,1
ChIJjUzQHsKFei4RuY7YrB3I7KM,9aebb2d2ceba718e6675b62da489a08a,2,2024-03-14,"Its a nice place to hang out and you can also enjoy the taste of the food. But to wait for a food menu to come out we have to be patient for up to 45 minutes. For cafes that are still normally busy and not on a waiting list, it feels like it takes too long to wait for food. Even for snacks like French fries, we have to wait approximately 30 minutes. Hopefully it can be fixed and dont make customers wait too long",0,1
